depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,compound,AUC,ERBB2_expr,HER2_group
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.848806560585744,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.862555827739424,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.772752970256237,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.945351348441867,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.818889838095438,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.85027598865903,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.731724501142324,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.799440105776926,3.5059925243950385,HER2_low
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.898820383737545,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.783796117624159,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",MONENSIN (BRD:BRD-A06627858-236-03-0),0.790276361922611,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.839536511890163,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.898045688617241,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.763884119473132,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,MONENSIN (BRD:BRD-A06627858-236-03-0),0.844827387525015,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.932426764151225,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.877258566503742,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.962278932273586,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.955109692470356,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.948305323191996,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.964300732849756,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.968396559747349,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.997203498357401,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.91142582622389,5.580531438155187,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.943925517714741,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.937107050959595,8.432587832060696,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.893643075232452,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.951558895347343,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.973243198740125,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.94630042205857,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLOXYTHEPIN (BRD:BRD-A07704283-001-01-3),0.963927360411275,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.800578389344779,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GALETERONE (BRD:BRD-A07986123-001-02-8),0.835478827972836,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.815071022802714,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.835661326979802,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.805327038820853,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.759576280398934,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.840106212963767,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.779831011998316,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.827160930170891,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,GALETERONE (BRD:BRD-A07986123-001-02-8),0.847302494794473,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.820153174737008,5.580531438155187,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.780899283703354,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.840559452525696,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.790973225058534,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.837688912134022,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GALETERONE (BRD:BRD-A07986123-001-02-8),0.823283366710643,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.826347631525822,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.814000133046399,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.836780212102463,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GALETERONE (BRD:BRD-A07986123-001-02-8),0.849050554365809,5.398114325909374,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RACECADOTRIL (BRD:BRD-A08187463-001-12-9),0.910088854080823,5.40356427614107,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",RACECADOTRIL (BRD:BRD-A08187463-001-12-9),0.851729362283136,3.871557840445523,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RACECADOTRIL (BRD:BRD-A08187463-001-12-9),0.930648103521415,6.766449400825998,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.905212671729157,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CID-5458317 (BRD:BRD-A08840375-001-01-3),0.857642036983531,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.826859063035285,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.835223446645864,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.881919749417084,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.806618388756208,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.895179240956665,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.861558396606527,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.877568557190221,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.846751619286554,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.886523514761603,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.856537695989504,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.903852707329831,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.8137151657944,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.974568291568475,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.846861116146031,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CID-5458317 (BRD:BRD-A08840375-001-01-3),0.85202230113987,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.828339827056393,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.814138183352483,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.848613708106722,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CID-5458317 (BRD:BRD-A08840375-001-01-3),0.855305374032829,5.398114325909374,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CYCLOPHOSPHAMIDE (BRD:BRD-A09722536-002-18-0),0.883299276322676,5.127798338365821,HER2_mid
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CYCLOPHOSPHAMIDE (BRD:BRD-A09722536-002-18-0),0.950965991801514,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CYCLOPHOSPHAMIDE (BRD:BRD-A09722536-002-18-0),0.81975662989693,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CYCLOPHOSPHAMIDE (BRD:BRD-A09722536-002-18-0),0.865449021727774,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.974925757204224,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.953569089253823,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.860956515995331,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.979473165118678,5.127798338365821,HER2_mid
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.962306317366286,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.903437925164321,4.90433958030868,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.958161848164952,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.945221117374378,8.432587832060696,HER2_high
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.870589348549153,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,TIPRANAVIR (BRD:BRD-A10039652-001-01-2),0.767687030617111,4.546999379348131,HER2_low
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.86231726293381,10.471726012618872,HER2_high
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.709307715187343,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.975281900655879,6.0496373016547365,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.897672554492448,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.973198410419114,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.976042516717169,4.90433958030868,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.658770558562631,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.923654158253643,4.596684735567345,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.970772157415178,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,PROPRANOLOL (BRD:BRD-A10070317-003-28-3),0.954180398212972,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.971871528002711,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GSK429286A (BRD:BRD-A10523515-001-07-9),0.947904533992224,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.988776068360408,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.854140625232529,6.273094358271646,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,GSK429286A (BRD:BRD-A10523515-001-07-9),0.875667831187789,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.883247234688768,5.580531438155187,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.894919039280945,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.877940761967687,7.454776342678837,HER2_high
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GSK429286A (BRD:BRD-A10523515-001-07-9),0.886304859079609,4.546999379348131,HER2_low
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.828538687162504,10.471726012618872,HER2_high
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.860520196041539,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.896869088273608,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.859163362216638,6.0496373016547365,HER2_mid
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.937988661120653,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.87389226741276,5.580531438155187,HER2_mid
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.903405266352782,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",IMILOXAN (BRD:BRD-A10903566-003-07-7),0.989061748512622,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.940917643749002,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IMILOXAN (BRD:BRD-A10903566-003-07-7),0.780689537554734,6.766449400825998,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.912518505992698,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.896432025259858,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.988329761302659,6.273094358271646,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.888080705082985,4.90433958030868,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.938420473576479,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.882210456145258,5.40356427614107,HER2_mid
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.888302712675901,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.913132273595695,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.852111224474722,4.546999379348131,HER2_low
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CARVEDILOL (BRD:BRD-A10977446-001-12-1),0.922092324280783,5.398114325909374,HER2_mid
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,NADIDE (BRD:BRD-A11132253-001-08-2),0.935084077376861,6.273094358271646,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,NADIDE (BRD:BRD-A11132253-001-08-2),0.920996115873144,11.642241271184114,HER2_high
