compound,n_total_spearman,unique_cell_lines_spearman,spearman_rho,spearman_p,direction,spearman_fdr,significant_fdr_0_05_spearman,significant_p_0_05_spearman,significant_p_0_10_spearman,n_total_mw,unique_cell_lines_mw,n_high,n_low,auc_mean_high,auc_mean_low,auc_median_high,auc_median_low,delta_mean_high_minus_low,delta_median_high_minus_low,mw_p,mw_fdr,significant_fdr_0_05_mw,significant_p_0_05_mw,significant_p_0_10_mw
ODANACATIB (BRD:BRD-K22822991-001-02-3),17,17,-0.19117647058823534,0.46232612062451384,negative,0.7911510940144296,False,False,False,,,,,,,,,,,,,,,
OLAPARIB (BRD:BRD-K02113016-001-19-6),14,14,0.5516483516483517,0.04084905835112285,positive,0.343521128800395,False,True,True,,,,,,,,,,,,,,,
OLIGOMYCIN-A (BRD:BRD-A81541225-001-06-8),16,16,-0.03823529411764706,0.8881976539853075,negative,0.9746808320652924,False,False,False,6.0,6.0,3.0,3.0,0.37597920231650006,0.27101088698421966,0.1618373384393,0.20916738298205,0.1049683153322804,-0.04733004454275,1.0,1.0,False,False,False
OLTIPRAZ (BRD:BRD-K86972824-001-01-4),14,14,0.3758241758241759,0.18541002869712306,positive,0.604994430854705,False,False,False,,,,,,,,,,,,,,,
OLVEREMBATINIB (BRD:BRD-K35329391-334-01-7),19,19,0.012280701754385965,0.9602038588720425,positive,0.9893725661698659,False,False,False,7.0,7.0,3.0,4.0,0.7985289163968634,0.702203362517439,0.776026210901352,0.7361097435783606,0.09632555387942443,0.03991646732299148,0.8571428571428571,0.9639344262295081,False,False,False
OMEPRAZOLE (BRD:BRD-A55962179-001-22-1),15,15,0.18214285714285713,0.5158816817070393,positive,0.8207631080131814,False,False,False,,,,,,,,,,,,,,,
ONC201 (BRD:BRD-K58529924-001-01-5),15,15,-0.34642857142857136,0.2058959920935511,negative,0.6306617630108551,False,False,False,,,,,,,,,,,,,,,
ONCRASIN-1 (BRD:BRD-K43449605-001-01-0),15,15,-0.1607142857142857,0.5671967045803448,negative,0.8389190789689187,False,False,False,,,,,,,,,,,,,,,
ONX-0914 (BRD:BRD-K60446698-001-01-2),21,21,-0.24155844155844156,0.291470754429199,negative,0.7090046175233683,False,False,False,7.0,7.0,3.0,4.0,0.5229600345607813,0.6759564185979635,0.61630319531384,0.6408352552162291,-0.1529963840371822,-0.024532059902389047,0.4,0.638139534883721,False,False,False
OPROZOMIB (BRD:BRD-A36331462-001-02-1),15,15,-0.06785714285714285,0.8101088187105132,negative,0.948620796770868,False,False,False,,,,,,,,,,,,,,,
ORIDONIN (BRD:BRD-K23925186-001-02-8),21,21,0.43636363636363634,0.04796935978332507,positive,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
OSI 930 OSI930 (BRD:BRD-K25340465-001-11-1),15,15,0.049999999999999996,0.859540943467457,positive,0.9656166069742551,False,False,False,,,,,,,,,,,,,,,
OSI-420 (BRD:BRD-K73309154-003-02-8),14,14,0.02857142857142857,0.9227613765698747,positive,0.9805033640327309,False,False,False,,,,,,,,,,,,,,,
OSIMERTINIB (BRD:BRD-K42805893-001-04-9),18,18,-0.6346749226006192,0.004662842748871135,negative,0.16434076220750218,False,True,True,7.0,7.0,3.0,4.0,0.7297176457341772,0.8908394263345516,0.7224815427302904,0.9244276715179596,-0.1611217806003744,-0.20194612878766915,0.11428571428571428,0.3733333333333333,False,False,False
OTS167 (BRD:BRD-K53417444-003-03-1),22,22,0.4195369847543761,0.051931713056619346,positive,0.3639341478491657,False,False,True,8.0,8.0,3.0,5.0,0.5036094846823307,0.3763500371913578,0.552594813824468,0.344760020210571,0.1272594474909729,0.20783479361389695,0.14285714285714285,0.3951612903225806,False,False,False
OUABAIN (BRD:BRD-K33277808-331-01-3),19,19,0.40350877192982454,0.08668081166957645,positive,0.4348815721831591,False,False,True,7.0,7.0,3.0,4.0,0.553877765044061,0.503211006768071,0.546989198257969,0.503743080501833,0.0506667582759901,0.04324611775613596,0.22857142857142856,0.519205298013245,False,False,False
OXIBENDAZOLE (BRD:BRD-K52075715-001-06-7),22,22,0.5731225296442689,0.005300506147532188,positive,0.16715524743824722,False,True,True,8.0,8.0,3.0,5.0,0.8794465412252314,0.7856738213878576,0.859592455334568,0.800545761224594,0.09377271983737379,0.059046694109973985,0.03571428571428571,0.33220338983050846,False,True,True
OXIPEROMIDE (BRD:BRD-K78096648-001-05-7),14,14,0.5076923076923077,0.06383915813376863,positive,0.38609573035697053,False,False,True,6.0,6.0,3.0,3.0,0.9461089827881057,0.825964701186754,0.974818076840661,0.839319812646402,0.12014428160135171,0.13549826419425903,0.2,0.519205298013245,False,False,False
OXIRACETAM (BRD:BRD-K50677762-001-01-5),18,18,0.4179566563467492,0.08435264811978462,positive,0.4304510523486097,False,False,True,,,,,,,,,,,,,,,
OXPRENOLOL (BRD:BRD-A43671941-003-11-9),14,14,0.15164835164835166,0.6047905984521367,positive,0.8544481574931787,False,False,False,,,,,,,,,,,,,,,
OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7),18,18,0.2115583075335397,0.39938013616939916,positive,0.7734882591591963,False,False,False,,,,,,,,,,,,,,,
OXYQUINOLINE (BRD:BRD-K66808046-065-03-7),19,19,-0.1789473684210526,0.46355363606350364,negative,0.7914660040445836,False,False,False,7.0,7.0,3.0,4.0,0.925869260637027,0.9363416374239488,0.948857239583435,0.9468608457945396,-0.010472376786921811,0.0019963937888954897,1.0,1.0,False,False,False
P 22077 (BRD:BRD-K97714174-001-01-3),11,11,-0.36363636363636365,0.27163754099382253,negative,0.6853027105644152,False,False,False,,,,,,,,,,,,,,,
P276-00 (BRD:BRD-K51791723-003-01-7),20,20,0.08872180451127819,0.7099206278927328,positive,0.9177426551750772,False,False,False,,,,,,,,,,,,,,,
P5091 (BRD:BRD-K13606314-001-01-3),18,18,-0.3498452012383901,0.15469232181385817,negative,0.5677037801887282,False,False,False,,,,,,,,,,,,,,,
PACLITAXEL (BRD:BRD-K62008436-001-23-9),12,12,0.2517482517482518,0.4299187850328841,positive,0.7784837999874641,False,False,False,,,,,,,,,,,,,,,
PACRITINIB (BRD:BRD-K19034817-001-01-4),20,20,0.4766917293233082,0.03358407951093335,positive,0.31547598093781004,False,True,True,7.0,7.0,3.0,4.0,0.9129183791515371,0.8659140471987252,0.896726022262594,0.86107245284161,0.04700433195281184,0.035653569420983966,0.11428571428571428,0.3733333333333333,False,False,False
PALIPERIDONE (BRD:BRD-A99888680-001-03-8),13,13,0.5494505494505494,0.05177062555916278,positive,0.3639341478491657,False,False,True,,,,,,,,,,,,,,,
PANOBINOSTAT (BRD:BRD-K02130563-001-11-4),20,20,-0.1609022556390977,0.4979744144247944,negative,0.807040166382094,False,False,False,7.0,7.0,3.0,4.0,0.6310641216845794,0.7444625279395534,0.697350080147521,0.7495237836695396,-0.113398406254974,-0.052173703522018666,0.6285714285714286,0.8589641434262948,False,False,False
PAPAVERINE (BRD:BRD-K15567136-003-27-2),18,18,-0.27554179566563464,0.268425131389062,negative,0.6830530000476708,False,False,False,,,,,,,,,,,,,,,
PARBENDAZOLE (BRD:BRD-K02407574-001-09-7),20,20,0.4842105263157894,0.030508493550666576,positive,0.3061249977868021,False,True,True,7.0,7.0,3.0,4.0,0.7275086361340777,0.6418648788704092,0.709267883217276,0.641521760780532,0.08564375726366846,0.06774612243674394,0.22857142857142856,0.519205298013245,False,False,False
PARDOPRUNOX (BRD:BRD-K11851476-003-01-7),21,21,0.14415584415584418,0.5330058743165694,positive,0.8321425717379879,False,False,False,,,,,,,,,,,,,,,
PARICALCITOL (BRD:BRD-K60585088-001-01-5),12,12,-0.1258741258741259,0.696683109395766,negative,0.9086723568633107,False,False,False,,,,,,,,,,,,,,,
PARTHENOLIDE (BRD:BRD-K98548675-001-05-9),15,15,0.28928571428571426,0.2956653610043777,positive,0.7113692473211594,False,False,False,,,,,,,,,,,,,,,
PARTHENOLIDE-(-) (BRD:BRD-K34851558-001-02-3),19,19,0.15263157894736842,0.5327517272519823,positive,0.8321425717379879,False,False,False,,,,,,,,,,,,,,,
PAZOPANIB (BRD:BRD-K74514084-003-09-2),18,18,-0.10629514963880288,0.6746395315456968,negative,0.898501819539744,False,False,False,,,,,,,,,,,,,,,
PCI-24781 (BRD:BRD-K12867552-001-04-7),22,22,0.22303783173348396,0.31841675008781406,positive,0.7302908839676359,False,False,False,8.0,8.0,3.0,5.0,0.7624126515093946,0.7270103931394791,0.731778058634891,0.708838809624503,0.03540225836991551,0.02293924901038802,0.39285714285714285,0.638139534883721,False,False,False
PD 0325901 (BRD:BRD-K49865102-001-08-4),20,20,0.1609022556390977,0.4979744144247944,positive,0.807040166382094,False,False,False,,,,,,,,,,,,,,,
PD-153035 (BRD:BRD-K26603252-003-04-9),13,13,-0.2967032967032967,0.3249215884859749,negative,0.7337743289849511,False,False,False,,,,,,,,,,,,,,,
PD-168393 (BRD:BRD-K17702546-001-03-2),21,21,-0.43636363636363634,0.04796935978332507,negative,0.3525300458925629,False,True,True,8.0,8.0,3.0,5.0,0.6869811535125923,0.8456072385661819,0.692022417998771,0.845949738432355,-0.15862608505358966,-0.15392732043358404,0.03571428571428571,0.33220338983050846,False,True,True
PD-198306 (BRD:BRD-K88677950-001-03-9),16,16,0.06470588235294117,0.8118214513105935,positive,0.948620796770868,False,False,False,,,,,,,,,,,,,,,
PD-318088 (BRD:BRD-A57798112-001-03-7),14,14,0.23956043956043957,0.4094298928517327,positive,0.7778704540120908,False,False,False,,,,,,,,,,,,,,,
PD-407824 (BRD:BRD-K82823804-001-04-1),20,20,0.07368421052631578,0.7575286998643431,positive,0.9338387100159996,False,False,False,7.0,7.0,3.0,4.0,0.9032990999869247,0.8680827834426655,0.892273422996506,0.8659802050847656,0.03521631654425916,0.02629321791174044,0.8571428571428571,0.9639344262295081,False,False,False
PENFLURIDOL (BRD:BRD-K15409150-001-05-8),21,21,-0.0961038961038961,0.6785829571667291,negative,0.9012497368630407,False,False,False,7.0,7.0,3.0,4.0,0.7145418106607583,0.7142958565129904,0.715070589535823,0.737491238085039,0.0002459541477678462,-0.022420648549215993,1.0,1.0,False,False,False
PENTAGASTRIN (BRD:BRD-K78789465-001-01-6),16,16,-0.18823529411764706,0.4850866091454684,negative,0.804321107938609,False,False,False,,,,,,,,,,,,,,,
PENTAMIDINE (BRD:BRD-K13183738-317-10-2),19,19,-0.008771929824561405,0.9715689358029989,negative,0.9917954842683878,False,False,False,7.0,7.0,3.0,4.0,0.835810930505001,0.8398139548435707,0.860795069109085,0.8405325670437925,-0.004003024338569694,0.020262502065292454,1.0,1.0,False,False,False
PEPSTATIN (BRD:BRD-K13571841-001-14-4),13,13,0.3736263736263736,0.20855405979520916,positive,0.6306617630108551,False,False,False,,,,,,,,,,,,,,,
PERUVOSIDE (BRD:BRD-A72716251-001-01-5),21,21,0.37792207792207794,0.09119661406939472,positive,0.44489839902362177,False,False,True,7.0,7.0,3.0,4.0,0.642055095025306,0.5077435657914535,0.636567084411532,0.5529684491660485,0.13431152923385248,0.0835986352454835,0.05714285714285714,0.33220338983050846,False,False,True
PETCM (BRD:BRD-A93477898-001-04-2),15,15,-0.06785714285714285,0.8101088187105132,negative,0.948620796770868,False,False,False,,,,,,,,,,,,,,,
PEVONEDISTAT (BRD:BRD-K67844266-003-01-9),13,13,0.03846153846153846,0.9007243023389339,positive,0.9746808320652924,False,False,False,,,,,,,,,,,,,,,
PF-00562271 (BRD:BRD-K99545815-001-06-3),20,20,0.22556390977443608,0.33897093917086674,positive,0.7390403439206799,False,False,False,,,,,,,,,,,,,,,
PF-03758309 (BRD:BRD-K37764012-001-04-1),16,16,0.5852941176470587,0.01722528661609483,positive,0.24532142067760862,False,True,True,,,,,,,,,,,,,,,
PF-03814735 (BRD:BRD-K68747584-001-02-0),14,14,0.4197802197802198,0.13510107382914258,positive,0.5308699567441867,False,False,False,,,,,,,,,,,,,,,
PF-04457845 (BRD:BRD-K86816506-001-01-8),17,17,-0.6176470588235294,0.008242328912101944,negative,0.1827542325058525,False,True,True,,,,,,,,,,,,,,,
PF-04691502 (BRD:BRD-K07310275-001-02-5),19,19,0.22456140350877193,0.35534598974510745,positive,0.7508135123045486,False,False,False,7.0,7.0,3.0,4.0,0.688803834183847,0.671468919311283,0.689073286951196,0.67201502764911,0.017334914872564,0.017058259302085932,0.22857142857142856,0.519205298013245,False,False,False
PF-05212384 (BRD:BRD-K07955840-001-02-3),22,22,-0.4861660079051384,0.021783087892448556,negative,0.2634858439593435,False,True,True,8.0,8.0,3.0,5.0,0.5511653977797434,0.622037650759588,0.563653205928737,0.579785258821366,-0.07087225297984456,-0.01613205289262898,0.39285714285714285,0.638139534883721,False,False,False
PF-477736 (BRD:BRD-K03063480-001-06-6),20,20,0.5097744360902255,0.02166896662153533,positive,0.2634858439593435,False,True,True,7.0,7.0,3.0,4.0,0.881193306041287,0.6406380043944653,0.907022693751225,0.5933876955653501,0.2405553016468217,0.3136349981858749,0.11428571428571428,0.3733333333333333,False,False,False
PFI-1 (BRD:BRD-K13094524-001-07-5),20,20,-0.4526315789473684,0.045075688783048344,negative,0.3525300458925629,False,True,True,,,,,,,,,,,,,,,
PFK-015 (BRD:BRD-K95573441-001-01-2),18,18,0.12899896800825592,0.6099496263278285,positive,0.8589880702511523,False,False,False,,,,,,,,,,,,,,,
PHA 665752 (BRD:BRD-K95435023-001-08-5),17,17,0.21078431372549022,0.41674984855133407,positive,0.7778704540120908,False,False,False,,,,,,,,,,,,,,,
PHA 793887 (BRD:BRD-K64800655-001-07-4),20,20,0.3684210526315789,0.10996436611637704,positive,0.49039664283212586,False,False,False,8.0,8.0,3.0,5.0,0.910048606010965,0.759641022156671,0.930957228744065,0.751553421164929,0.1504075838542941,0.179403807579136,0.14285714285714285,0.3951612903225806,False,False,False
PHA-680632 (BRD:BRD-K09443272-001-03-3),20,20,0.21804511278195485,0.35573636611773696,positive,0.7508135123045486,False,False,False,,,,,,,,,,,,,,,
PHA-767491 (BRD:BRD-K50000283-001-04-4),22,22,0.4285714285714286,0.04658379774023283,positive,0.3525300458925629,False,True,True,8.0,8.0,3.0,5.0,0.9361071449775394,0.8485331064035941,0.947007992418258,0.860359604598509,0.0875740385739453,0.08664838781974893,0.03571428571428571,0.33220338983050846,False,True,True
PHA-848125 (BRD:BRD-K60997853-001-02-3),19,19,0.09473684210526316,0.6996571784752554,positive,0.9098634589008109,False,False,False,,,,,,,,,,,,,,,
PHENIRAMINE (BRD:BRD-A23072235-050-18-5),10,10,-0.6969696969696969,0.02509667588225185,negative,0.2777820489415888,False,True,True,,,,,,,,,,,,,,,
PHENYLBUTAZONE (BRD:BRD-K10843433-001-22-7),12,12,-0.5734265734265735,0.05126558978649151,negative,0.3639341478491657,False,False,True,,,,,,,,,,,,,,,
PHENYLMERCURIC-ACETATE (BRD:BRD-K74193284-001-04-8),21,21,0.40389610389610386,0.06939949544788349,positive,0.40853169653654076,False,False,True,8.0,8.0,3.0,5.0,0.7953272663474394,0.7580770431908487,0.825033165005303,0.75679629234534,0.03725022315659077,0.06823687265996303,0.39285714285714285,0.638139534883721,False,False,False
PHLORIZIN (BRD:BRD-K24601397-001-01-1),13,13,-0.21978021978021978,0.4706148514721425,negative,0.7928869441992983,False,False,False,,,,,,,,,,,,,,,
PI 103 (BRD:BRD-K67868012-001-07-6),21,21,0.0935064935064935,0.6868397848627376,positive,0.9051933284086526,False,False,False,8.0,8.0,3.0,5.0,0.9320267981685989,0.8873510034296743,0.927250097236147,0.891167798681755,0.04467579473892458,0.036082298554392045,0.39285714285714285,0.638139534883721,False,False,False
PI-828 (BRD:BRD-K97365803-001-02-1),14,14,0.2571428571428571,0.3748119038799704,positive,0.7641955766791809,False,False,False,,,,,,,,,,,,,,,
PI3K-IN-2 (BRD:BRD-K62374002-001-01-5),22,22,-0.1518915866741954,0.4998153235435795,negative,0.807040166382094,False,False,False,8.0,8.0,3.0,5.0,0.6740494378807744,0.7249676135220503,0.713247352943389,0.680390515328736,-0.050918175641275876,0.03285683761465308,0.7857142857142857,0.9556737588652482,False,False,False
PICTILISIB (BRD:BRD-K52911425-001-09-8),18,18,0.2982456140350877,0.22932241176613294,positive,0.6595505708441295,False,False,False,,,,,,,,,,,,,,,
PIDNARULEX (BRD:BRD-K12787259-001-04-3),21,21,0.5025974025974026,0.020229828771012266,positive,0.2588831710841135,False,True,True,7.0,7.0,3.0,4.0,0.8312739639595482,0.76140786301403,0.818195359837096,0.733435621086163,0.06986610094551826,0.08475973875093301,0.22857142857142856,0.519205298013245,False,False,False
PIK-75 (BRD:BRD-K49371609-003-03-8),22,22,0.2862789384528515,0.19648801204618047,positive,0.6204300847061154,False,False,False,8.0,8.0,3.0,5.0,0.601567063675588,0.6037827987584868,0.588011815939687,0.566039730752255,-0.002215735082898851,0.02197208518743199,0.25,0.5196969696969697,False,False,False
PILARALISIB (BRD:BRD-K49456274-001-01-9),10,10,0.0303030303030303,0.9337729580941466,positive,0.9826561405588721,False,False,False,,,,,,,,,,,,,,,
PIRENPERONE (BRD:BRD-K25224017-001-25-0),21,21,0.26103896103896107,0.2530648119666416,positive,0.6765364408503279,False,False,False,8.0,8.0,3.0,5.0,0.814889378296353,0.7393991641915982,0.816117610628351,0.729748864624165,0.07549021410475476,0.08636874600418598,0.07142857142857142,0.35,False,False,True
PITAVASTATIN (BRD:BRD-K75958547-238-01-0),12,12,0.2867132867132868,0.36625146058358227,positive,0.7573771421435671,False,False,False,,,,,,,,,,,,,,,
PKI-179 (BRD:BRD-A28467416-002-01-0),21,21,-0.15584415584415584,0.49994447453114993,negative,0.807040166382094,False,False,False,7.0,7.0,3.0,4.0,0.64463134983054,0.6508417370633612,0.597583273928325,0.6435523996967529,-0.006210387232821191,-0.04596912576842793,0.8571428571428571,0.9639344262295081,False,False,False
PLINABULIN (BRD:BRD-K99498722-001-02-6),22,22,0.21852060982495766,0.3285693596146497,positive,0.7344980874423689,False,False,False,8.0,8.0,3.0,5.0,0.537687556479338,0.5019466583294341,0.530035527130966,0.484608191906359,0.03574089814990389,0.04542733522460701,0.39285714285714285,0.638139534883721,False,False,False
PLX 4720 (BRD:BRD-K16478699-001-09-2),20,20,0.37744360902255636,0.10087319118710483,positive,0.466494998120727,False,False,False,8.0,8.0,3.0,5.0,0.9002483869312877,0.8444729522620522,0.920110500338135,0.844576998483287,0.05577543466923551,0.07553350185484797,0.14285714285714285,0.3951612903225806,False,False,False
PODOPHYLLOTOXIN (BRD:BRD-K47869605-001-32-0),22,22,0.43083003952569177,0.04531612548785277,positive,0.3525300458925629,False,True,True,8.0,8.0,3.0,5.0,0.626869622898924,0.47132102400187553,0.618436485529126,0.458305319436066,0.15554859889704847,0.16013116609306,0.03571428571428571,0.33220338983050846,False,True,True
POLYDATIN (BRD:BRD-K43236057-001-07-1),19,19,-0.0543859649122807,0.8249897141619514,negative,0.9522430295490236,False,False,False,7.0,7.0,3.0,4.0,0.8192695231696486,0.8532671285131582,0.830307842440603,0.8464865753801155,-0.033997605343509596,-0.016178732939512552,0.4,0.638139534883721,False,False,False
POSACONAZOLE (BRD:BRD-K06222852-001-03-2),11,11,-0.44545454545454555,0.16973260492681183,negative,0.5932199448549884,False,False,False,,,,,,,,,,,,,,,
POZIOTINIB (BRD:BRD-K50010139-001-01-5),13,13,-0.8131868131868131,0.0007236077236996981,negative,0.09127794571811906,False,True,True,,,,,,,,,,,,,,,
PP-121 (BRD:BRD-K81801188-001-02-8),22,22,0.13043478260869568,0.5628843446021313,positive,0.8379312384400485,False,False,False,8.0,8.0,3.0,5.0,0.630704509391677,0.5562797873110943,0.637887409405379,0.57379484376604,0.0744247220805827,0.06409256563933907,0.25,0.5196969696969697,False,False,False
PP-2 (BRD:BRD-K95785537-001-23-1),11,11,-0.05454545454545456,0.8734465775233149,negative,0.9697975468329533,False,False,False,,,,,,,,,,,,,,,
PP242 (BRD:BRD-K87112191-001-04-5),20,20,-0.22556390977443608,0.33897093917086674,negative,0.7390403439206799,False,False,False,7.0,7.0,3.0,4.0,0.773886428958975,0.8091255148809813,0.776706008313852,0.826983198354053,-0.03523908592200631,-0.050277190040201036,0.4,0.638139534883721,False,False,False
PPT (BRD:BRD-K00312224-001-09-5),14,14,0.5120879120879122,0.0611984861564584,positive,0.3805511498320618,False,False,True,,,,,,,,,,,,,,,
PR-619 (BRD:BRD-K54395039-001-01-7),21,21,0.15454545454545454,0.5035678584762259,positive,0.8112598370610681,False,False,False,7.0,7.0,3.0,4.0,0.8757949952317383,0.8267287846468162,0.869889523650758,0.829980029500704,0.04906621058492211,0.03990949415005396,0.05714285714285714,0.33220338983050846,False,False,True
PRACTOLOL (BRD:BRD-A41304429-001-14-8),13,13,-0.6153846153846153,0.025167116551899325,negative,0.2777820489415888,False,True,True,,,,,,,,,,,,,,,
