"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006066","alcohol metabolic process","50/1533","368/18805",0.135869565217391,1.66668439263734,3.84790156615119,0.000243939538437264,0.0152568272192176,0.0132743300321239,"AKR1B1/STARD3/HMGCS2/PLPP3/BMP2/ACER1/GNAI1/TSKU/BMP6/SDR16C5/LRP2/DEGS2/NUS1/BMP5/PLA2G4A/SPTSSB/APOBR/GDPD3/ITPK1/CACNA1H/GCH1/SCNN1B/ALDH2/MOGAT2/ITPKC/INPP5J/GFI1/SOAT1/LBR/ACAA2/ERRFI1/QKI/DBH/ABCG1/IDH2/SULT1C4/PTS/CYP46A1/COQ2/APOF/SREBF1/RPE65/NAAA/SULT1A1/RDH16/SPTLC2/P2RY1/PRKAA1/NUDT4/RDH13",50
"GO:0043549","regulation of kinase activity","53/1533","397/18805",0.133501259445844,1.63763286619641,3.82549403262379,0.000251236421155015,0.0154410784399243,0.0134346393465928,"FGF2/ERBB2/CCDC88A/HMGA2/FBN1/PDGFRB/TLR6/PREX1/DOK7/PRKCD/RIPK3/RGS2/EREG/DDR2/NPM1/PTK6/EMP2/NTF3/DEPTOR/CAMK1/AIDA/GADD45A/TRAF4/JAK2/CDK12/SLC8A2/ERRFI1/CENPE/TRIB2/SERPINB3/EPHA1/MAP3K7/TOM1L1/ITGB3/RGCC/AKT1/KIF14/SRCIN1/CHI3L1/ADCY8/GTPBP4/CCN1/COPS8/LRRK2/CDK5R2/THBS1/ZGPAT/CASS4/WWTR1/IRAK3/CEACAM1/PDPK1/EDN1",53
"GO:0048659","smooth muscle cell proliferation","29/1533","178/18805",0.162921348314607,1.99852312789053,3.98769153486811,0.000252801451755773,0.0154410784399243,0.0134346393465928,"FGF2/IL6/BMP2/MMP2/CCN3/PDGFRB/XBP1/S1PR1/APOD/CALCRL/EFEMP2/TGFB3/EREG/DDR2/IRAK1/JAK2/IGFBP3/HTR1B/CDH13/DBH/MAP3K7/ITGB3/AKT1/THBS1/SMPD3/MYB/EDN1/CCL5/ELN",29
"GO:0002269","leukocyte activation involved in inflammatory response","13/1533","53/18805",0.245283018867925,3.00883703184039,4.36298507575217,0.00025493612300883,0.0154410784399243,0.0134346393465928,"SYT11/IL6/CTSC/TLR6/SCNN1B/KCNJ8/JAK2/TLR1/ATM/TTBK1/TAFA3/LRRK2/GRN",13
"GO:0007204","positive regulation of cytosolic calcium ion concentration","28/1533","170/18805",0.164705882352941,2.02041364491002,3.98163003225399,0.000266361639152907,0.0157021128661366,0.013661754530733,"C5AR2/P2RX2/PTGER3/TRPM4/CACNA2D1/CACNA1A/GRIN1/PTGFR/ESR1/TMBIM6/GATA2/LPAR1/ADM/AGTR1/ADRA1B/TRPC3/C1QTNF1/JAK2/SPPL3/TAC4/TRPV4/CCR10/CYSLTR1/ADCY8/P2RY1/PTGER4/SAA1/EDN1",28
"GO:0007160","cell-matrix adhesion","36/1533","240/18805",0.15,1.84001956947162,3.90186673004717,0.000267432579228604,0.0157021128661366,0.013661754530733,"ITGA4/NID1/COL3A1/COL16A1/POSTN/NID2/CEACAM6/ITGB8/ADAMTS12/APOD/FERMT2/EFEMP2/VCAM1/JAM3/SVEP1/HPSE/BCAM/EMP2/GREM1/SLC9A1/S100A10/CDH13/TLN1/DISC1/LYPD3/CSF1/FN1/EPHA1/ITGB3/CDK6/THBS1/ANXA2/ITGA11/MUC4/CTTN/CAMSAP3",36
"GO:0042445","hormone metabolic process","36/1533","240/18805",0.15,1.84001956947162,3.90186673004717,0.000267432579228604,0.0157021128661366,0.013661754530733,"DHRS2/AKR1B1/FOXE1/STARD3/IYD/PAX8/DPP4/HPN/BMP2/CPA4/CPE/PDGFRA/BMP6/SDR16C5/MME/CRYM/ESR1/BMP5/CYP26A1/UGT2B15/ADM/FOXA1/CACNA1H/SCNN1B/UGT2B17/CHST8/GFI1/CTSL/MED1/NR3C1/CYP46A1/RPE65/SULT1A1/RDH16/SGPL1/RDH13",36
"GO:0008016","regulation of heart contraction","33/1533","214/18805",0.154205607476636,1.89160890319513,3.90800213003222,0.000283248223424605,0.0163525697312361,0.0142276899624534,"STC1/NKX2-5/ISL1/TRPM4/CACNA2D1/RGS4/POPDC1/KCNIP1/CACNA1D/RGS2/TBX2/GPD1L/ADM/ADRA1B/CACNA1H/SPTBN4/GCH1/KCNJ8/KCNJ2/TBX18/SLC9A1/ATP2B2/CELF2/SLC8A2/HEY2/SREBF1/THRA/GJC1/RANGRF/TNNT2/FLNA/EDN1/NUP155",33
"GO:0033674","positive regulation of kinase activity","34/1533","223/18805",0.152466367713004,1.87027400185457,3.89481736367956,0.000286922033321485,0.0163525697312361,0.0142276899624534,"FGF2/ERBB2/CCDC88A/HMGA2/FBN1/PDGFRB/TLR6/DOK7/PRKCD/RIPK3/EREG/DDR2/NTF3/CAMK1/TRAF4/JAK2/SLC8A2/CENPE/MAP3K7/TOM1L1/ITGB3/RGCC/AKT1/KIF14/SRCIN1/CHI3L1/ADCY8/CCN1/COPS8/LRRK2/THBS1/CASS4/PDPK1/EDN1",34
"GO:0006672","ceramide metabolic process","21/1533","113/18805",0.185840707964602,2.27967026306219,4.06475428475914,0.000287036764486418,0.0163525697312361,0.0142276899624534,"PLPP3/ORMDL3/ITGB8/ACER1/ST8SIA2/DEGS2/ST3GAL3/PRKCD/SPTSSB/B4GALT6/ST6GALNAC3/B3GALT1/LCT/UGT8/CCN1/ST3GAL5/SPTLC2/SGPL1/GLA/PRKAA1/SMPD3",21
"GO:0042490","mechanoreceptor differentiation","16/1533","75/18805",0.213333333333333,2.61691672102631,4.17998072624617,0.000297511431251238,0.0167293388223118,0.0145555010590189,"FGF2/TSKU/NTRK2/CTHRC1/MYCL/PDZD7/OTOGL/TPRN/CECR2/DLL1/HEY2/USH1C/JAG2/NTF4/ADGRV1/POU4F3",16
"GO:0032868","response to insulin","45/1533","324/18805",0.138888888888889,1.70372182358484,3.80658625449769,0.000299465050173464,0.0167293388223118,0.0145555010590189,"ERBB2/HMGCS2/EPHA5/FGFR3/RET/MZB1/PDGFRB/XBP1/PDGFRA/NTRK2/ROS1/FBP1/EGR2/PRKCD/DNAI1/FGFR4/SESN3/ABCC8/VGF/DDR2/BLVRB/GPT/HDAC9/ADM/SLC2A8/IGFBP1/KCNJ8/HADH/SLC9A1/PDK2/ERRFI1/TRPV4/EPHA1/PIP4K2A/PRKCQ/SGCB/AKT1/MUSK/SREBF1/SLC39A14/FOXC2/MAPK3/PRKAA1/CEACAM1/PDPK1",45
"GO:0038145","macrophage colony-stimulating factor signaling pathway","13/1533","54/18805",0.240740740740741,2.95311782754705,4.28191450006297,0.000311012727063028,0.0169840925734547,0.0147771516893238,"ERBB2/EPHA5/FGFR3/RET/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/CSF1/EPHA1/MUSK",13
"GO:0050819","negative regulation of coagulation","13/1533","54/18805",0.240740740740741,2.95311782754705,4.28191450006297,0.000311012727063028,0.0169840925734547,0.0147771516893238,"PROS1/FAP/PDGFRA/PRKCD/SERPINB2/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",13
"GO:0048705","skeletal system morphogenesis","35/1533","233/18805",0.150214592274678,1.84265192937073,3.85586416885086,0.000314260008662483,0.0169840925734547,0.0147771516893238,"ZEB1/STC1/COL3A1/FGFR3/ATG9B/MMP2/OTOR/ALX1/COL2A1/PDGFRA/TSKU/BMP6/TGFB3/PHOSPHO1/PRRX1/HOXA9/GREM1/HOXB9/RARA/ATG9A/IFT140/HOXA1/TBX4/MSX2/NPR2/PAPPA2/MMP16/TRPV4/CHAD/EYA1/FOXC2/THRA/SGPL1/SMPD3/HOXB1",35
"GO:0031102","neuron projection regeneration","14/1533","61/18805",0.229508196721311,2.81533048880904,4.23072079834893,0.000315832100340573,0.0169840925734547,0.0147771516893238,"PTN/ULK1/MMP2/APOD/PRRX1/ADM/TNR/JAK2/NEO1/MAP1B/KREMEN1/FOLR1/GRN/FLNA",14
"GO:0010715","regulation of extracellular matrix disassembly","7/1533","18/18805",0.388888888888889,4.77042110603754,4.76784662972542,0.000336043413089582,0.0177393926506189,0.0154343068339358,"DPP4/IL6/FAP/FGFR4/DDR2/LRP1/FSCN1",7
"GO:0010755","regulation of plasminogen activation","7/1533","18/18805",0.388888888888889,4.77042110603754,4.76784662972542,0.000336043413089582,0.0177393926506189,0.0154343068339358,"HPN/SERPINE2/S100A10/PLAUR/ENO1/THBS1/ANXA2",7
"GO:0042471","ear morphogenesis","23/1533","131/18805",0.175572519083969,2.15371247317289,3.94765728608731,0.000358390118204265,0.0186903359689218,0.0162616830156033,"ZEB1/ZIC1/TCAP/PAX8/SPRY2/HPN/COL2A1/GATA2/PRRX1/NECTIN3/TBX2/CTHRC1/TBX18/PDZD7/HOXA1/FOXG1/TPRN/USH1C/EYA1/MAPK3/POU4F3/EDN1/SOBP",23
"GO:0042119","neutrophil activation","12/1533","48/18805",0.25,3.06669928245271,4.27111339897022,0.00036136101780631,0.0186903359689218,0.0162616830156033,"CXCL8/PREX1/PLA2G2A/PRKCD/CXCL6/SCNN1B/CAMP/VAMP7/DNASE1/IL15/GRN/CCL5",12
"GO:0030193","regulation of blood coagulation","15/1533","69/18805",0.217391304347826,2.66669502821975,4.13206486500104,0.000367050393550255,0.0186903359689218,0.0162616830156033,"F7/PROS1/FAP/PDGFRA/PRKCD/SERPINB2/HPSE/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",15
"GO:0048645","animal organ formation","15/1533","69/18805",0.217391304347826,2.66669502821975,4.13206486500104,0.000367050393550255,0.0186903359689218,0.0162616830156033,"FGF2/PAX8/ISL1/BMP2/LRP2/HAND2/GDNF/EMP2/DKK1/WNT2B/EYA1/MAPK3/NTF4/SULF1/FOLR1",15
"GO:0014706","striated muscle tissue development","55/1533","423/18805",0.130023640661939,1.59497362207942,3.68719748345622,0.000378118160918788,0.0190850166484799,0.0166050782394253,"FGF2/P2RX2/LARGE1/TCAP/BTG2/NKX2-5/ISL1/MSC/KCNK2/RGS4/DNER/LOX/BMP2/PDGFRB/S1PR1/PDGFRA/LRP2/CNTNAP1/B4GALNT2/POPDC1/ERBB3/EGR2/BMP5/EOMES/TGFBR3/VAMP5/RGS2/TBX2/HDAC9/HLX/GREM1/KCNJ8/NR4A1/RARA/TBX18/SLC9A1/AKIRIN1/MSX2/MED1/KCNJ11/DKK1/ACTC1/SGCB/DLL1/HEY2/EYA1/FOXC2/MYORG/GJC1/CALR/XIRP2/PRKAA1/TNNT2/EDN1/ELN",55
"GO:0030168","platelet activation","24/1533","140/18805",0.171428571428571,2.10287950796757,3.90214112564342,0.000389173276203727,0.0193043364765194,0.0167958992887924,"COL3A1/IL6/VWF/PDGFRA/PRKCD/DGKI/PLA2G4A/SVEP1/CD40/ENTPD2/SERPINE2/C1QTNF1/SLC6A4/JAK2/TLN1/PRKCQ/ITGB3/F11R/GLA/P2RY1/SAA1/CEACAM1/BLOC1S3/FLNA",24
"GO:0061041","regulation of wound healing","24/1533","140/18805",0.171428571428571,2.10287950796757,3.90214112564342,0.000389173276203727,0.0193043364765194,0.0167958992887924,"FGF2/CD109/F7/PROS1/XBP1/FAP/PDGFRA/FERMT2/PRKCD/SERPINB2/HPSE/CLDN4/DDR2/TFPI/CLDN1/SERPINE2/C1QTNF1/PLAUR/FOXC2/SMOC2/THBS1/ANXA2/CEACAM1/EDN1",24
"GO:0048660","regulation of smooth muscle cell proliferation","28/1533","174/18805",0.160919540229885,1.97396735422243,3.84526102062209,0.000393993099742422,0.0193763785975889,0.0168585801383262,"FGF2/IL6/BMP2/MMP2/PDGFRB/XBP1/S1PR1/APOD/CALCRL/EFEMP2/TGFB3/EREG/DDR2/IRAK1/JAK2/IGFBP3/HTR1B/CDH13/DBH/MAP3K7/ITGB3/AKT1/THBS1/SMPD3/MYB/EDN1/CCL5/ELN",28
"GO:2000177","regulation of neural precursor cell proliferation","18/1533","92/18805",0.195652173913043,2.40002552539777,4.01035707134831,0.000398147215619455,0.0194147379548673,0.0168919550177175,"FGF2/BTG2/PTN/CEND1/LRP2/CDH2/GATA2/ELL3/SLC6A4/SIX3/FOXG1/DISC1/PTPRZ1/GJC2/LRRK2/NAP1L1/FLNA/FZD9",18
"GO:0050890","cognition","45/1533","329/18805",0.13677811550152,1.67782939465498,3.69521110732756,0.000420478107650482,0.0203313532052174,0.0176894637769632,"LARGE1/ZNF385A/BTG2/PTN/SYT11/KCNK2/GRIN1/ATP8A1/NTRK2/MME/EGR2/NPTX2/FOXB1/ABCC8/HRH1/CHRM1/SHROOM4/TNR/PICALM/TUBA1A/NEUROD2/COMT/C1QL1/SLC6A4/HOXA1/SLC8A2/DBH/DKK1/PPP1R1B/TTBK1/MUSK/PPP1R9B/PTPRZ1/ADCY8/THRA/CLSTN2/NTF4/GATM/SLC1A4/SHANK2/ROGDI/DGCR2/DNAH11/SOBP/FZD9",45
"GO:0043270","positive regulation of monoatomic ion transport","32/1533","210/18805",0.152380952380952,1.86922622930451,3.77371643215221,0.000430740358940275,0.020546508935725,0.017876661818471,"CRACR2A/P2RX2/STC1/CCL2/NKX2-5/GRIN1/FHL1/PDGFRB/LRRC26/WNK3/CACNA1D/ABCC8/CHRM1/STAC/GPD1L/CNTN1/TRPC3/KCNJ2/SLC6A4/ATP1B3/SLC9A1/LRRC55/FGF12/AKT1/GJC2/TMSB4X/P2RY1/TCAF1/PDPK1/FLNA/EDN1/CCL5",32
"GO:0071356","cellular response to tumor necrosis factor","33/1533","219/18805",0.150684931506849,1.84842148531396,3.76240578096535,0.000434014214384039,0.020546508935725,0.017876661818471,"CCL2/CXCL8/POSTN/ULK1/ADAMTS12/CD58/VCAM1/TNFRSF18/CLDN18/CD40/ZNF268/AKAP12/BIRC3/CLDN1/JAK2/CASP1/TNFRSF11B/COMMD7/KCNJ11/MAP3K7/AKT1/CAMP/CHI3L1/EIF5A/ZFP36/MAPK3/TMSB4X/THBS1/SMPD3/KRT18/TMC8/EDN1/CCL5",33
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","17/1533","85/18805",0.2,2.45335942596217,4.00087014941301,0.000437049686090193,0.020546508935725,0.017876661818471,"GRM4/GNAI1/S1PR1/ADCY6/CHRM3/CHRM1/RGS2/LPAR1/AKAP12/HTR1B/ITGB3/P2RY1/PTGER4/GPR176/MARCO/FLNA/EDN1",17
"GO:0042552","myelination","26/1533","158/18805",0.164556962025316,2.01858686946254,3.83042546093208,0.000439852711108276,0.020546508935725,0.017876661818471,"ERBB2/BCAS1/LARGE1/PTN/ORMDL3/CTSC/CNTNAP1/NTRK2/ERBB3/EGR2/B4GALT6/JAM3/LPAR1/CNTN1/RARA/TPPP/UGT8/PMP22/QKI/AKT1/KIF14/PTPRZ1/MAL2/MAPK3/GNPAT/ACSBG1",26
"GO:0036323","vascular endothelial growth factor receptor-1 signaling pathway","12/1533","49/18805",0.244897959183673,3.00411358281081,4.18480420552815,0.000443488009917376,0.020546508935725,0.017876661818471,"ERBB2/EPHA5/FGFR3/RET/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/EPHA1/MUSK",12
"GO:0140058","neuron projection arborization","10/1533","36/18805",0.277777777777778,3.40744364716967,4.30736522305379,0.000446352731485163,0.020546508935725,0.017876661818471,"PTN/NTNG1/LRP2/NLGN1/SEMA3A/TUBA1A/LRRK2/SULT4A1/DVL3/BCL7A",10
"GO:0036230","granulocyte activation","13/1533","56/18805",0.232142857142857,2.84764933370609,4.12524163883503,0.000455140383122493,0.0207847441625938,0.0180839403686765,"CXCL8/PREX1/PLA2G2A/PRKCD/CXCL6/SCNN1B/ENPP3/CAMP/VAMP7/DNASE1/IL15/GRN/CCL5",13
"GO:0034109","homotypic cell-cell adhesion","19/1533","101/18805",0.188118811881188,2.30761530164758,3.92553015660969,0.000467596401649597,0.0208992077683349,0.0181835303854894,"PLPP3/XG/IL6/PDGFRA/PRKCD/SERPINE2/C1QTNF1/MEGF11/SLC6A4/JAK2/PLAUR/TLN1/PRKCQ/ITGB3/F11R/GLA/CEACAM1/FLNA/CCL5",19
"GO:1903035","negative regulation of response to wounding","19/1533","101/18805",0.188118811881188,2.30761530164758,3.92553015660969,0.000467596401649597,0.0208992077683349,0.0181835303854894,"FGF2/CD109/PROS1/FAP/PDGFRA/PRKCD/SERPINB2/TNR/TFPI/SERPINE2/C1QTNF1/PLAUR/STAT3/NEO1/KREMEN1/THBS1/ANXA2/CEACAM1/EDN1",19
"GO:0007411","axon guidance","35/1533","238/18805",0.147058823529412,1.80394075438395,3.71848932340566,0.00047071729760925,0.0208992077683349,0.0181835303854894,"ERBB2/FLRT2/NEXN/EPHA5/ISL1/RET/ARX/NCAM1/LHX9/EGR2/SEMA3A/ROBO4/ETV1/GDNF/NRP2/CNTN1/TNR/KIAA1755/PLA2G10/SLIT1/FOXG1/CYFIP2/SEMA3D/DSCAM/NEO1/PRKCQ/KALRN/TRIO/SEMA4A/CDK5R2/EFNA3/ISL2/POU4F3/GLI2/EDN1",35
"GO:0006935","chemotaxis","59/1533","466/18805",0.126609442060086,1.55309234046961,3.60186690830449,0.000472175357991577,0.0208992077683349,0.0181835303854894,"FGF2/C5AR2/CXCL3/CXCL1/SCG2/F7/CCL2/PTN/FLRT2/CXCL8/DPP4/TRPM4/IL6/CCL20/LOX/MMP2/CCN3/PDGFRB/S1PR1/PDGFRA/PREX1/CXCL2/PRKCD/VCAM1/ADAM8/JAM3/SEMA3A/CXCL6/GDNF/NRP2/LPAR1/AGTR1/NTF3/GREM1/NR4A1/HOXB9/SLIT1/AKIRIN1/CDH13/PLAUR/DOCK2/CSF1/TRPV4/SEMA3D/DSCAM/PRKCQ/ITGB3/CCR10/CYSLTR1/SEMA4A/CCN1/MAPK3/SMOC2/CALR/TMSB4X/THBS1/SAA1/EDN1/CCL5",59
"GO:1900046","regulation of hemostasis","15/1533","71/18805",0.211267605633803,2.59157685841074,4.00282327414853,0.000507611114201899,0.0218922808459447,0.0190475619163443,"F7/PROS1/FAP/PDGFRA/PRKCD/SERPINB2/HPSE/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",15
"GO:0023061","signal release","62/1533","497/18805",0.124748490945674,1.53026443068063,3.5692348337157,0.000507922691369184,0.0218922808459447,0.0190475619163443,"SYT11/GRM4/EPHA5/PAX8/ISL1/TRPM4/ABAT/PTPRN2/IL6/CCN3/CPE/BMP6/GPR68/FAM3B/LIN7A/NLGN1/CHRM3/PLA2G4A/ADAM8/ABCC8/PER2/SLC4A8/GDNF/VGF/AGTR1/DNAJC5/TRH/KCNJ8/C1QTNF1/NR4A1/WNK4/COMT/SLC6A4/JAK2/SV2A/PLA2G10/HADH/HTR1B/BAIAP3/MYRIP/TRPV4/KCNJ11/FBXL20/SLC9B2/CPLX2/STX2/LIN7B/RAB11FIP2/SREBF1/ADCY8/VAMP7/LRRK2/RPH3AL/P2RY1/CYB5R4/SMPD3/MICU3/RAB11FIP3/MYB/EDN1/RAB11FIP1/CCL5",62
"GO:0097485","neuron projection guidance","35/1533","239/18805",0.146443514644351,1.79639288511874,3.69140786220925,0.000509235646323393,0.0218922808459447,0.0190475619163443,"ERBB2/FLRT2/NEXN/EPHA5/ISL1/RET/ARX/NCAM1/LHX9/EGR2/SEMA3A/ROBO4/ETV1/GDNF/NRP2/CNTN1/TNR/KIAA1755/PLA2G10/SLIT1/FOXG1/CYFIP2/SEMA3D/DSCAM/NEO1/PRKCQ/KALRN/TRIO/SEMA4A/CDK5R2/EFNA3/ISL2/POU4F3/GLI2/EDN1",35
"GO:0009268","response to pH","11/1533","43/18805",0.255813953488372,3.13801787041672,4.18148821285561,0.000509830662731419,0.0218922808459447,0.0190475619163443,"ACER1/GPR68/SCNN1G/ABCC8/SCNN1B/GPR4/SLC9A1/SCNN1A/ARSB/KCNK3/ASIC3",11
"GO:0042330","taxis","59/1533","468/18805",0.126068376068376,1.54645519371547,3.56646713278644,0.000526457883964523,0.0224388049209768,0.0195230697554407,"FGF2/C5AR2/CXCL3/CXCL1/SCG2/F7/CCL2/PTN/FLRT2/CXCL8/DPP4/TRPM4/IL6/CCL20/LOX/MMP2/CCN3/PDGFRB/S1PR1/PDGFRA/PREX1/CXCL2/PRKCD/VCAM1/ADAM8/JAM3/SEMA3A/CXCL6/GDNF/NRP2/LPAR1/AGTR1/NTF3/GREM1/NR4A1/HOXB9/SLIT1/AKIRIN1/CDH13/PLAUR/DOCK2/CSF1/TRPV4/SEMA3D/DSCAM/PRKCQ/ITGB3/CCR10/CYSLTR1/SEMA4A/CCN1/MAPK3/SMOC2/CALR/TMSB4X/THBS1/SAA1/EDN1/CCL5",59
"GO:0007272","ensheathment of neurons","26/1533","160/18805",0.1625,1.99335453359426,3.75930843975018,0.000536109796434378,0.0225166114502439,0.0195907659765033,"ERBB2/BCAS1/LARGE1/PTN/ORMDL3/CTSC/CNTNAP1/NTRK2/ERBB3/EGR2/B4GALT6/JAM3/LPAR1/CNTN1/RARA/TPPP/UGT8/PMP22/QKI/AKT1/KIF14/PTPRZ1/MAL2/MAPK3/GNPAT/ACSBG1",26
"GO:0008366","axon ensheathment","26/1533","160/18805",0.1625,1.99335453359426,3.75930843975018,0.000536109796434378,0.0225166114502439,0.0195907659765033,"ERBB2/BCAS1/LARGE1/PTN/ORMDL3/CTSC/CNTNAP1/NTRK2/ERBB3/EGR2/B4GALT6/JAM3/LPAR1/CNTN1/RARA/TPPP/UGT8/PMP22/QKI/AKT1/KIF14/PTPRZ1/MAL2/MAPK3/GNPAT/ACSBG1",26
"GO:0001774","microglial cell activation","12/1533","50/18805",0.24,2.9440313111546,4.10066798387545,0.000540800696864819,0.0225490377518853,0.0196189787512516,"SYT11/IL6/CTSC/TLR6/KCNJ8/JAK2/TLR1/ATM/TTBK1/TAFA3/LRRK2/GRN",12
"GO:0021700","developmental maturation","47/1533","352/18805",0.133522727272727,1.6378962076736,3.59925606502246,0.000545263730054401,0.0225715647678635,0.0196385785697746,"AKR1B1/FEM1B/FGFR3/RET/CEND1/BMP2/MMP2/ADAMTS12/XBP1/S1PR1/CNTNAP1/HOXB13/PHOSPHO1/RND1/B4GALT6/GATA2/BCL11A/EREG/LNX1/AP1G1/TUT4/PDE3A/FOXA1/PICALM/SPTBN4/GREM1/NEUROD2/C1QL1/SIX3/PLA2G10/FOXJ1/BAIAP3/DISC1/MSX2/NPR2/AP1M1/MAP1B/KIF14/PLXNB1/LYL1/LRRK2/CDK5R2/FAM210B/IL15/CDC25B/BLOC1S3/EDN1",47
"GO:0001558","regulation of cell growth","53/1533","410/18805",0.129268292682927,1.58570792165847,3.57230074509391,0.000549816943894168,0.0225974763940503,0.0196611231966967,"ERBB2/ULK1/HPN/RGS4/FHL1/CCN3/XBP1/ROS1/FBP1/IGFBPL1/SEMA3A/BCL11A/RGS2/KAT7/AGTR1/TNR/CISH/SERPINE2/GREM1/DCBLD2/IGFBP1/RASAL1/CDH1/IGFBP3/CCDC85B/SLIT1/SPART/SLC9A1/NET1/PAK4/DISC1/SPOCK1/PAPPA2/SERTAD2/ACVR1B/FN1/DSCAM/DDX49/PRKCQ/MAP1B/SYT17/ENO1/AKT1/KIF14/SUPV3L1/PPP1R9B/SERTAD3/PRR5/MAP2/IGFBP4/CEACAM1/EDN1/CTTN",53
"GO:0034110","regulation of homotypic cell-cell adhesion","10/1533","37/18805",0.27027027027027,3.31535057562455,4.19984736479639,0.000567450002524644,0.0231567894647291,0.0201477582083405,"IL6/PRKCD/SERPINE2/C1QTNF1/JAK2/PLAUR/PRKCQ/F11R/CEACAM1/CCL5",10
"GO:0150076","neuroinflammatory response","17/1533","87/18805",0.195402298850575,2.39696035869867,3.89079967790932,0.00057968352818507,0.0234772820643446,0.0204266054731761,"ZEB2/LARGE1/SYT11/IL6/CTSC/TLR6/KCNJ8/JAK2/TLR1/NR3C1/LRP1/ATM/TTBK1/TAFA3/ADCY8/LRRK2/GRN",17
"GO:0051336","regulation of hydrolase activity","45/1533","334/18805",0.134730538922156,1.65271218814817,3.58570565111732,0.000583463909489272,0.0234772820643446,0.0204266054731761,"SYDE1/EPHA5/FGFR3/SERPINB8/BMP2/NTRK2/CSTA/POPDC1/PRKCD/NEIL1/SERPINB2/TMBIM6/RAP1GAP/CLDN4/RGS2/NPM1/AGTR1/PDE3A/NTF3/SERPINE2/SERPINB4/TBC1D30/FOXJ1/S100A10/NET1/SPOCK1/CCDC125/SERPINB3/STAT3/EPHA1/LRP1/AKT1/PLXNB1/RAB11FIP2/RABGAP1/FGD3/RSU1/LRRK2/EFNA3/LARS1/DVL3/GRN/PDPK1/UBXN1/CCL5",45
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","39/1533","278/18805",0.140287769784173,1.72088161173605,3.60751943021625,0.000601198089865021,0.0240228736741898,0.0209013020131436,"FGF2/CCDC88A/FGFR3/SPRY2/PROS1/RET/LOX/PDGFC/PDGFRB/XBP1/PDGFRA/CAVIN3/NTRK2/FERMT2/ERBB3/SESN3/ADAM8/DCN/HPSE/DDR2/RGL2/SERPINE2/C1QTNF1/JAK2/FN1/PRR5L/PLXNB1/PIK3IP1/CHI3L1/PRR5/BANK1/MYORG/THBS1/CASS4/SMPD3/CEACAM1/PDPK1/NEDD4/CCL5",39
"GO:0032869","cellular response to insulin stimulus","37/1533","260/18805",0.142307692307692,1.74565959155,3.60693858600856,0.000624471135738385,0.0247807373450943,0.0215606876339148,"ERBB2/HMGCS2/EPHA5/FGFR3/RET/MZB1/PDGFRB/XBP1/PDGFRA/NTRK2/ROS1/FBP1/PRKCD/DNAI1/FGFR4/SESN3/DDR2/BLVRB/GPT/HDAC9/SLC2A8/IGFBP1/SLC9A1/PDK2/EPHA1/PIP4K2A/PRKCQ/SGCB/AKT1/MUSK/SREBF1/SLC39A14/FOXC2/MAPK3/PRKAA1/CEACAM1/PDPK1",37
"GO:0033002","muscle cell proliferation","36/1533","251/18805",0.143426294820717,1.75938126164617,3.60830171707987,0.000634093115641916,0.0249902177219423,0.0217429477865389,"FGF2/NKX2-5/KCNK2/IL6/BMP2/MMP2/CCN3/PDGFRB/XBP1/S1PR1/APOD/CALCRL/EFEMP2/TGFB3/TGFBR3/EREG/DDR2/TBX2/IRAK1/JAK2/IGFBP3/HTR1B/AKIRIN1/CDH13/DBH/MAP3K7/ITGB3/AKT1/HEY2/FOXC2/THBS1/SMPD3/MYB/EDN1/CCL5/ELN",36
"GO:0030278","regulation of ossification","22/1533","128/18805",0.171875,2.10835575668624,3.74848252672389,0.000643501828776682,0.0251873806815399,0.0219144910673406,"PTN/TRPM4/BMP2/CCN3/S1PR1/BMP6/PHOSPHO1/EGR2/DDR2/BMP2K/GREM1/TENT5A/CSF1/DKK1/ACVR1B/ANKH/KREMEN1/CCN1/MAPK3/ADGRV1/PTGER4/FZD9",22
"GO:0010810","regulation of cell-substrate adhesion","33/1533","224/18805",0.147321428571429,1.80716207715963,3.62055459612042,0.000651971079317058,0.0251873806815399,0.0219144910673406,"NID1/ABI3BP/EDIL3/COL16A1/POSTN/AGR2/CEACAM6/APOD/PREX1/FERMT2/EFEMP2/EMP2/GREM1/JAK2/SLC9A1/S100A10/CDH13/TLN1/DISC1/SPOCK1/CSF1/FN1/EPHA1/ITGB3/CDK6/CCN1/RSU1/CALR/THBS1/CASS4/EGFLAM/FLNA/CAMSAP3",33
