Compuesto completo,Compuesto,n,Líneas celulares,Rho de Spearman,p-valor_Spearman,FDR_Spearman,n HER2-high,n HER2-low,Mediana AUC HER2-high,Mediana AUC HER2-low,Diferencia de medianas,p-valor_MannWhitney,Criterio n>=3,FDR_MannWhitney
SULCONAZOLE (BRD:BRD-A70649075-008-30-8),SULCONAZOLE,22.0,22.0,0.14398644833427443,0.5226413445457572,0.8235977272609553,5.0,5.0,0.909861816166308,0.904067449162025,0.005794367004283041,0.8412698412698413,Sí,1.0
SULFABENZAMIDE (BRD:BRD-K59983611-001-21-9),SULFABENZAMIDE,12.0,12.0,0.2657342657342658,0.4038330883147116,0.7734882591591963,,,,,,,,
SULFANILAMIDE (BRD:BRD-K02594908-001-16-4),SULFANILAMIDE,14.0,14.0,-0.06813186813186813,0.8169838797817922,0.9492062708517403,,,,,,,,
SUXIBUZONE (BRD:BRD-K78815826-001-14-6),SUXIBUZONE,11.0,11.0,-0.29090909090909095,0.3854569696913654,0.7663692375297371,,,,,,,,
TACEDINALINE (BRD:BRD-K52313696-001-12-3),TACEDINALINE,17.0,17.0,0.17647058823529413,0.49806765732373415,0.807040166382094,3.0,4.0,0.931152355801447,0.9234510915881153,0.007701264213331616,0.8571428571428571,Sí,1.0
TAK-285 (BRD:BRD-K80343549-001-02-6),TAK-285,19.0,19.0,0.08596491228070174,0.7263970439793996,0.9212238582232287,5.0,3.0,0.871098710616536,0.891176965159757,-0.020078254543220986,1.0,Sí,1.0
TAK-632 (BRD:BRD-K31866293-001-01-6),TAK-632,21.0,21.0,0.27662337662337666,0.22479050345941629,0.6550825562860216,5.0,4.0,0.857167777028559,0.804120941175769,0.05304683585278991,0.7301587301587302,Sí,0.9301799413157988
TAK-733 (BRD:BRD-K26667523-001-02-5),TAK-733,18.0,18.0,0.2961816305469556,0.23271685741068446,0.6595505708441295,3.0,4.0,0.772246408936714,0.6781029308156026,0.09414347812111146,0.6285714285714286,Sí,0.8921658986175115
TAK-901 (BRD:BRD-K01683783-001-02-6),TAK-901,22.0,22.0,0.2377188029361943,0.2867488375178757,0.7068166923000795,5.0,5.0,0.885967659000781,0.722483970096204,0.16348368890457698,0.05555555555555555,Sí,0.38228905597326646
TALAZOPARIB (BRD:BRD-K95142244-001-01-5),TALAZOPARIB,11.0,11.0,0.33636363636363636,0.31182431390038634,0.7273113963580073,,,,,,,,
TALMAPIMOD (BRD:BRD-K17555800-003-02-3),TALMAPIMOD,10.0,10.0,0.05454545454545454,0.8810361811618526,0.9736607609085305,,,,,,,,
TALTOBULIN (BRD:BRD-K87512222-019-01-7),TALTOBULIN,15.0,15.0,0.18214285714285713,0.5158816817070393,0.8207631080131814,3.0,4.0,0.544680817281105,0.35287184463737853,0.19180897264372643,0.6285714285714286,Sí,0.8921658986175115
TAMIBAROTENE (BRD:BRD-K36627727-001-05-4),TAMIBAROTENE,12.0,12.0,-0.41958041958041964,0.1745190081300594,0.5932199448549884,,,,,,,,
TANAPROGET (BRD:BRD-K99604664-001-01-1),TANAPROGET,16.0,16.0,0.5235294117647059,0.037412648130149384,0.3270828544447713,4.0,4.0,0.9223073190359334,0.801059627453832,0.12124769158210147,0.05714285714285714,Sí,0.38228905597326646
TANSHINONE-I (BRD:BRD-K34073885-001-09-3),TANSHINONE-I,17.0,17.0,0.05392156862745098,0.8371514461082936,0.9587609946999005,4.0,4.0,0.897728041081771,0.876695874927323,0.021032166154447918,0.34285714285714286,Sí,0.7268978084688055
TAS-103 (BRD:BRD-K09426783-300-01-0),TAS-103,19.0,19.0,-0.07017543859649124,0.7752817747006227,0.9382723639905493,3.0,4.0,0.760436018091428,0.7255188257516201,0.034917192339807945,0.6285714285714286,Sí,0.8921658986175115
TASELISIB (BRD:BRD-K44844162-001-01-6),TASELISIB,19.0,19.0,-0.5280701754385965,0.020124315761969946,0.2588831710841135,5.0,4.0,0.699177234847594,0.84208654449127,-0.14290930964367599,0.06349206349206349,Sí,0.38228905597326646
TASISULAM (BRD:BRD-K42495768-001-01-7),TASISULAM,14.0,14.0,0.09010989010989012,0.7593388378159543,0.9338387100159996,3.0,4.0,0.9219725261632288,0.9082320673477927,0.013740458815436063,0.6285714285714286,Sí,0.8921658986175115
TEDIZOLID (BRD:BRD-K59436580-001-01-7),TEDIZOLID,16.0,16.0,0.19117647058823528,0.47816401281702847,0.8011742377939964,5.0,4.0,0.871394381784707,0.82397417857204,0.047420203212666934,0.7301587301587302,Sí,0.9301799413157988
TEDIZOLID-PHOSPHATE (BRD:BRD-K89121095-001-01-7),TEDIZOLID-PHOSPHATE,20.0,20.0,-0.003007518796992481,0.989959729518499,0.9970679177476885,3.0,5.0,0.855506664987436,0.809324536534638,0.04618212845279801,1.0,Sí,1.0
TEMAZEPAM (BRD:BRD-A93093700-001-02-9),TEMAZEPAM,15.0,15.0,0.25,0.3688462917839305,0.758049607842563,,,,,,,,
TEMSIROLIMUS (BRD:BRD-K42898655-001-01-8),TEMSIROLIMUS,15.0,15.0,-0.22142857142857136,0.42771371901637,0.7784837999874641,4.0,3.0,0.77061400279904,0.8671091504568661,-0.09649514765782607,0.6285714285714286,Sí,0.8921658986175115
TENIPOSIDE (BRD:BRD-A35588707-001-05-5),TENIPOSIDE,18.0,18.0,0.13106295149638802,0.6041941281040611,0.8544481574931787,,,,,,,,
TENOVIN-6 (BRD:BRD-K13949769-001-01-7),TENOVIN-6,21.0,21.0,0.287012987012987,0.20714101817766592,0.6306617630108551,5.0,4.0,0.879167715104804,0.8658245586018765,0.0133431565029275,0.2857142857142857,Sí,0.6838015540944411
TEPOXALIN (BRD:BRD-K89714990-001-01-5),TEPOXALIN,10.0,10.0,0.28484848484848485,0.4250381548921454,0.7784837999874641,,,,,,,,
TEPRENONE (BRD:BRD-K11510141-001-01-8),TEPRENONE,14.0,14.0,0.03736263736263736,0.8990930969739669,0.9746808320652924,,,,,,,,
TERFENADINE (BRD:BRD-A06352418-001-25-9),TERFENADINE,16.0,16.0,-0.2058823529411765,0.4442846410521442,0.780776068598229,,,,,,,,
TERIFLUNOMIDE (BRD:BRD-A42699921-001-03-6),TERIFLUNOMIDE,16.0,16.0,0.09705882352941177,0.7206513082372035,0.9197616372409537,3.0,5.0,0.938869825610675,0.855677020567765,0.08319280504291005,0.14285714285714285,Sí,0.5271889400921659
TEROXIRONE (BRD:BRD-A39935389-001-05-9),TEROXIRONE,21.0,21.0,0.30129870129870134,0.18441900148730597,0.604994430854705,4.0,5.0,0.821463163115016,0.719336038028659,0.10212712508635702,0.1111111111111111,Sí,0.42448979591836733
TETRAMETHYLTHIURAM-MONOSULFIDE (BRD:BRD-K36889451-001-01-1),TETRAMETHYLTHIURAM-MONOSULFIDE,16.0,16.0,0.2058823529411765,0.4442846410521442,0.780776068598229,4.0,4.0,0.8497493906047751,0.7849943819907259,0.06475500861404915,0.34285714285714286,Sí,0.7268978084688055
TETRANDRINE (BRD:BRD-K08078237-001-19-8),TETRANDRINE,19.0,19.0,0.18947368421052632,0.43721498110006213,0.7799208652754643,4.0,4.0,0.9321497673153515,0.8541954071812741,0.07795436013407742,0.11428571428571428,Sí,0.42448979591836733
TG-02 (BRD:BRD-K14560436-001-01-4),TG-02,22.0,22.0,0.3867871259175608,0.07536283227083158,0.4158424847475296,5.0,5.0,0.823399044312566,0.7827151001063,0.04068394420626609,0.30952380952380953,Sí,0.7081904761904761
TG-100572 (BRD:BRD-K18424115-003-01-3),TG-100572,21.0,21.0,-0.13376623376623376,0.5632192812726847,0.8379312384400485,5.0,5.0,0.828725724191512,0.844429319593062,-0.015703595401549975,0.5476190476190477,Sí,0.8635265700483092
TG-100713 (BRD:BRD-K46392623-001-02-5),TG-100713,19.0,19.0,-0.07543859649122807,0.7588868686262759,0.9338387100159996,4.0,4.0,0.8399090329448404,0.8954177545224196,-0.055508721577579134,0.8857142857142857,Sí,1.0
TG-101209 (BRD:BRD-K39841531-001-02-1),TG-101209,15.0,15.0,0.24642857142857136,0.37595051597380513,0.7641955766791809,3.0,3.0,0.947130144858016,0.862648824832287,0.08448132002572906,0.4,Sí,0.7268978084688055
TH-302 (BRD:BRD-K20958582-001-01-4),TH-302,15.0,15.0,0.2285714285714285,0.4125661704963605,0.7778704540120908,3.0,4.0,0.849317782721041,0.818262239897674,0.031055542823366977,0.6285714285714286,Sí,0.8921658986175115
THEOPHYLLINE (BRD:BRD-K97799481-001-16-0),THEOPHYLLINE,17.0,17.0,0.002450980392156863,0.9925511887884692,0.9970679177476885,3.0,4.0,0.891701888935013,0.884231918154568,0.007469970780444979,0.4,Sí,0.7268978084688055
THIAMINE (BRD:BRD-K95785345-300-14-8),THIAMINE,16.0,16.0,-0.31764705882352945,0.2305734636218452,0.6595505708441295,,,,,,,,
THIOMERSAL (BRD:BRD-K61443650-236-13-1),THIOMERSAL,22.0,22.0,-0.12817617165443254,0.569722895073283,0.8395769081701513,5.0,5.0,0.808123943210263,0.909829370959147,-0.10170542774888391,0.5476190476190477,Sí,0.8635265700483092
THIOSTREPTON (BRD:BRD-K58049875-001-04-7),THIOSTREPTON,19.0,19.0,0.3666666666666667,0.12256059977421578,0.5122689187573556,4.0,4.0,0.824706654762845,0.7876042786112465,0.037102376151598504,0.2,Sí,0.5691542288557214
THIRAM (BRD:BRD-K29254801-001-14-7),THIRAM,19.0,19.0,-0.07368421052631578,0.7643412715216654,0.9360795322519148,4.0,3.0,0.561257743073584,0.531043506360365,0.03021423671321899,1.0,Sí,1.0
THONZONIUM (BRD:BRD-K13387373-004-14-5),THONZONIUM,20.0,20.0,0.5729323308270676,0.008278787429483691,0.1827542325058525,4.0,4.0,0.8660144615252225,0.8112856370495525,0.05472882447567007,0.05714285714285714,Sí,0.38228905597326646
TIDEGLUSIB (BRD:BRD-K81330143-001-04-8),TIDEGLUSIB,15.0,15.0,0.11071428571428568,0.6944626472070964,0.9086723568633107,,,,,,,,
TIOGUANINE (BRD:BRD-K75649340-001-13-1),TIOGUANINE,13.0,13.0,-0.03296703296703297,0.9148564744875124,0.9779882166736967,,,,,,,,
TIOTIDINE (BRD:BRD-K15071410-001-01-1),TIOTIDINE,15.0,15.0,0.08214285714285713,0.7710285652881773,0.9382723639905493,,,,,,,,
TIPIFARNIB (BRD:BRD-K62965247-001-04-9),TIPIFARNIB,19.0,19.0,0.4350877192982456,0.06263930438145028,0.3841007345056986,4.0,3.0,0.8618159706591051,0.662278042252559,0.19953792840654605,0.05714285714285714,Sí,0.38228905597326646
TIPIRACIL (BRD:BRD-K11973162-003-01-8),TIPIRACIL,21.0,21.0,-0.10259740259740259,0.6580970577075416,0.8858227163959744,5.0,5.0,0.83459571145395,0.826909002177011,0.00768670927693893,1.0,Sí,1.0
TIPRANAVIR (BRD:BRD-A10039652-001-01-2),TIPRANAVIR,10.0,10.0,0.06666666666666665,0.8548130882487427,0.9639855930264206,,,,,,,,
TIVANTINIB (BRD:BRD-K33379087-001-07-5),TIVANTINIB,18.0,18.0,0.5583075335397317,0.01603820039772077,0.2441677750204731,3.0,5.0,0.9664301581172592,0.812899038901454,0.1535311192158052,0.03571428571428571,Sí,0.38228905597326646
TMC-353121 (BRD:BRD-K66097663-001-01-8),TMC-353121,20.0,20.0,-0.306766917293233,0.18832319847855758,0.604994430854705,5.0,4.0,0.852975724372025,0.8855460867534275,-0.03257036238140254,0.5555555555555556,Sí,0.8635265700483092
TOFOGLIFLOZIN (BRD:BRD-K96344439-002-02-7),TOFOGLIFLOZIN,10.0,10.0,-0.17575757575757575,0.6271883447764846,0.8680420365534922,,,,,,,,
TOPOTECAN (BRD:BRD-K55696337-003-24-4),TOPOTECAN,22.0,22.0,0.5652173913043479,0.006122602001517651,0.1697360530283357,5.0,5.0,0.726965324979557,0.489008464271443,0.237956860708114,0.007936507936507936,Sí,0.38228905597326646
TOREMIFENE (BRD:BRD-K51350053-048-16-5),TOREMIFENE,21.0,21.0,0.2324675324675325,0.31055989862791317,0.7273113963580073,4.0,5.0,0.932524450241391,0.905869408763809,0.02665504147758202,0.2857142857142857,Sí,0.6838015540944411
TORIN-1 (BRD:BRD-K40175214-001-11-6),TORIN-1,22.0,22.0,-0.383399209486166,0.07817838660087374,0.41825598861034996,5.0,5.0,0.575784801737212,0.629873193387972,-0.05408839165075996,0.2222222222222222,Sí,0.5889317889317889
TORIN-2 (BRD:BRD-K68174511-001-06-6),TORIN-2,21.0,21.0,-0.24545454545454545,0.28351670883126684,0.7032170053314849,5.0,4.0,0.616453430773658,0.6367206064355015,-0.02026717566184355,0.7301587301587302,Sí,0.9301799413157988
TOSEDOSTAT (BRD:BRD-K92241597-001-06-0),TOSEDOSTAT,21.0,21.0,0.4051948051948052,0.0684236454174195,0.4082302628620367,4.0,5.0,0.6353692214899225,0.491966107653084,0.14340311383683846,0.19047619047619047,Sí,0.5691542288557214
TPCA-1 (BRD:BRD-K51575138-001-13-2),TPCA-1,16.0,16.0,0.37941176470588234,0.1472271338628926,0.5647263232076876,,,,,,,,
TRANILAST (BRD:BRD-K17849083-001-32-9),TRANILAST,21.0,21.0,0.43636363636363634,0.04796935978332507,0.3525300458925629,4.0,5.0,0.884850163842965,0.820163473767765,0.0646866900752,0.19047619047619047,Sí,0.5691542288557214
TRAPIDIL (BRD:BRD-K95763993-001-19-3),TRAPIDIL,14.0,14.0,0.24835164835164836,0.3919195389384575,0.7690332286281288,,,,,,,,
TREMORINE (BRD:BRD-K08619838-300-05-7),TREMORINE,18.0,18.0,-0.29411764705882354,0.23614329729664102,0.6598561123827026,4.0,3.0,0.8356174576176905,0.847893505309186,-0.012276047691495484,0.6285714285714286,Sí,0.8921658986175115
TRIAPINE (BRD:BRD-K01669786-001-02-2),TRIAPINE,20.0,20.0,0.27368421052631575,0.24296636906130653,0.6680064625656237,3.0,5.0,0.867464828757633,0.800624954759516,0.06683987399811697,0.03571428571428571,Sí,0.38228905597326646
TRICHOSTATIN-A (BRD:BRD-K68202742-001-16-5),TRICHOSTATIN-A,19.0,19.0,0.1701754385964912,0.4860995397874448,0.804321107938609,4.0,4.0,0.590258622731274,0.564754326268657,0.025504296462617093,0.4857142857142857,Sí,0.8123642439431913
TRICIRIBINE (BRD:BRD-K80431395-001-07-3),TRICIRIBINE,21.0,21.0,-0.04155844155844156,0.858047776266044,0.9656166069742551,4.0,5.0,0.8419805943423551,0.822697853545893,0.019282740796462083,1.0,Sí,1.0
TRICLABENDAZOLE (BRD:BRD-K81916719-001-13-9),TRICLABENDAZOLE,20.0,20.0,-0.03609022556390977,0.8799311955207729,0.9736582025624593,4.0,5.0,0.800837688827708,0.773152434800301,0.027685254027406958,0.4126984126984127,Sí,0.7268978084688055
TRIFLURIDINE (BRD:BRD-K03243820-001-23-8),TRIFLURIDINE,19.0,19.0,0.1456140350877193,0.5519696732095334,0.8343473658608532,3.0,4.0,0.871182551720275,0.776908298096491,0.09427425362378405,0.4,Sí,0.7268978084688055
TRIPTOLIDE (BRD:BRD-K39484304-001-16-5),TRIPTOLIDE,21.0,21.0,0.34155844155844156,0.12967786415595978,0.530118305785706,5.0,4.0,0.3209062551448,0.0462173268722442,0.27468892827255575,0.06349206349206349,Sí,0.38228905597326646
TROVAFLOXACIN (BRD:BRD-K00494077-066-01-9),TROVAFLOXACIN,14.0,14.0,0.07692307692307693,0.7938058883554534,0.9402289225394803,3.0,4.0,0.859009563895067,0.8674834085552581,-0.008473844660191077,1.0,Sí,1.0
TRYPTANTHRIN (BRD:BRD-K76973696-001-12-6),TRYPTANTHRIN,20.0,20.0,-0.013533834586466165,0.9548397533571387,0.9893725661698659,5.0,4.0,0.850327213879982,0.8182895068600865,0.0320377070198955,0.9047619047619049,Sí,1.0
TU-2100 (BRD:BRD-K44590731-001-01-7),TU-2100,10.0,10.0,0.13939393939393938,0.7009318849100584,0.9101806681993847,,,,,,,,
TUCATINIB (BRD:BRD-K26026438-001-01-0),TUCATINIB,21.0,21.0,-0.6597402597402597,0.0011382402645393446,0.09724142871853086,5.0,5.0,0.6912884420880188,0.906733126252985,-0.2154446841649662,0.09523809523809523,Sí,0.42448979591836733
TW 37 (BRD:BRD-K28360340-001-08-3),TW 37,20.0,20.0,0.0015037593984962405,0.9949797739432688,0.9972385248489288,4.0,4.0,0.712749499667179,0.7095279516053434,0.0032215480618356107,0.6857142857142857,Sí,0.9268518518518518
TWS-119 (BRD:BRD-K94176593-001-09-4),TWS-119,11.0,11.0,-0.14545454545454548,0.6695786456420787,0.8944648353238998,,,,,,,,
TYRPHOSTIN-A9 (BRD:BRD-K40255344-001-17-6),TYRPHOSTIN-A9,21.0,21.0,0.08311688311688312,0.7202033241160488,0.9197616372409537,5.0,5.0,0.821049228563024,0.824419288305156,-0.0033700597421320033,1.0,Sí,1.0
TYRPHOSTIN-AG-1296 (BRD:BRD-K76064317-001-07-3),TYRPHOSTIN-AG-1296,18.0,18.0,0.3766769865841073,0.12337214538125062,0.5122689187573556,,,,,,,,
TYRPHOSTIN-AG-1478 (BRD:BRD-K68336408-001-10-9),TYRPHOSTIN-AG-1478,20.0,20.0,-0.009022556390977442,0.9698849998123449,0.9917954842683878,4.0,4.0,0.7547090351503221,0.76681683352048,-0.012107798370157963,0.8857142857142857,Sí,1.0
TYRPHOSTIN-AG-99 (BRD:BRD-K60184833-001-05-6),TYRPHOSTIN-AG-99,20.0,20.0,0.08120300751879699,0.733607630478017,0.9231732340606531,4.0,4.0,0.8648874497920405,0.8308916025774244,0.033995847214616015,0.6857142857142857,Sí,0.9268518518518518
U-0126 (BRD:BRD-K18787491-001-08-6),U-0126,16.0,16.0,0.4088235294117647,0.11588783814878345,0.5051310020891897,4.0,4.0,0.9623716766809736,0.8664813942581184,0.09589028242285513,0.11428571428571428,Sí,0.42448979591836733
U-0126 (BRD:BRD-K91701654-001-03-1),U-0126,14.0,14.0,-0.07692307692307693,0.7938058883554534,0.9402289225394803,,,,,,,,
UK-383367 (BRD:BRD-K06294530-001-01-5),UK-383367,10.0,10.0,-0.07878787878787878,0.8287173946974606,0.9528091920805439,,,,,,,,
UNBS-5162 (BRD:BRD-K30933884-001-01-0),UNBS-5162,16.0,16.0,-0.0029411764705882353,0.9913748045563624,0.9970679177476885,,,,,,,,
UNC0631 (BRD:BRD-K13060017-001-01-3),UNC0631,21.0,21.0,0.2558441558441559,0.26297294224172296,0.6830530000476708,4.0,5.0,0.9617205533651041,0.897646501225521,0.06407405213958306,0.1111111111111111,Sí,0.42448979591836733
UNC2250 (BRD:BRD-K01773560-001-02-4),UNC2250,10.0,10.0,-0.5757575757575757,0.08155281477260244,0.42359491437769387,,,,,,,,
VALNEMULIN (BRD:BRD-K33813875-003-01-8),VALNEMULIN,15.0,15.0,0.24285714285714283,0.38312834183934164,0.7663692375297371,,,,,,,,
VALRUBICIN (BRD:BRD-K72951360-001-01-4),VALRUBICIN,21.0,21.0,0.2,0.38472423043145215,0.7663692375297371,5.0,4.0,0.753330420795353,0.653318390801982,0.100012029993371,0.06349206349206349,Sí,0.38228905597326646
VANDETANIB (BRD:BRD-K77625799-001-07-7),VANDETANIB,18.0,18.0,-0.5397316821465429,0.020782714646741186,0.2593858020170157,5.0,4.0,0.8710481665112173,0.9484389158304679,-0.0773907493192506,0.1111111111111111,Sí,0.42448979591836733
VANOXERINE (BRD:BRD-K32501161-300-06-2),VANOXERINE,21.0,21.0,-0.033766233766233764,0.8844723124673912,0.9746808320652924,4.0,5.0,0.8133959265341115,0.813608010280539,-0.00021208374642744943,0.9047619047619049,Sí,1.0
VATALANIB (BRD:BRD-K70163715-300-05-7),VATALANIB,17.0,17.0,0.18382352941176472,0.4800344013399135,0.8027848037559537,,,,,,,,
VE 821 (BRD:BRD-K26756394-001-02-2),VE 821,12.0,12.0,0.04195804195804196,0.8969858708195542,0.9746808320652924,,,,,,,,
VELBAN (BRD:BRD-K06519765-065-01-6),VELBAN,21.0,21.0,0.7142857142857142,0.00027542157748998224,0.06918380437820139,5.0,5.0,0.68065142152417,0.309593249505525,0.371058172018645,0.007936507936507936,Sí,0.38228905597326646
VENETOCLAX (BRD:BRD-K62391742-001-09-7),VENETOCLAX,16.0,16.0,-0.28823529411764703,0.27898445973708325,0.6939247266136465,4.0,4.0,0.8965971193911575,0.9245024302479017,-0.027905310856744192,0.6857142857142857,Sí,0.9268518518518518
VER-49009 (BRD:BRD-K38548312-001-01-0),VER-49009,19.0,19.0,0.29298245614035084,0.22348375285394131,0.6534309727484443,3.0,5.0,0.846385325457754,0.816908913915949,0.029476411541805025,0.39285714285714285,Sí,0.7268978084688055
VERUBULIN (BRD:BRD-K42673188-001-01-1),VERUBULIN,21.0,21.0,0.548051948051948,0.010108159690260715,0.20756988387209793,4.0,5.0,0.578130457995207,0.281035019342229,0.297095438652978,0.031746031746031744,Sí,0.38228905597326646
VIDARABINE (BRD:BRD-K72093121-001-16-3),VIDARABINE,16.0,16.0,-0.1323529411764706,0.6251064291516133,0.8678757499070354,,,,,,,,
VINCRISTINE (BRD:BRD-K12251893-065-04-7),VINCRISTINE,20.0,20.0,0.4060150375939849,0.0756893721143978,0.4158424847475296,4.0,5.0,0.6131438400857194,0.213902227713162,0.3992416123725574,0.06349206349206349,Sí,0.38228905597326646
VINDESINE (BRD:BRD-K59753975-001-02-6),VINDESINE,21.0,21.0,0.6038961038961038,0.0037439776277835356,0.15742534501585057,5.0,5.0,0.768388722091438,0.363532465527401,0.40485625656403706,0.007936507936507936,Sí,0.38228905597326646
VINFLUNINE (BRD:BRD-K64120610-001-01-4),VINFLUNINE,22.0,22.0,0.5008469791078487,0.017583589103802363,0.24644935204218232,5.0,5.0,0.878981810962553,0.546445708489661,0.332536102472892,0.031746031746031744,Sí,0.38228905597326646
VISMODEGIB (BRD:BRD-K44827188-001-06-0),VISMODEGIB,17.0,17.0,0.004901960784313726,0.9851029592703197,0.9957645606687721,4.0,5.0,0.9702279360730848,0.9339016724912486,0.036326263581836216,0.5555555555555556,Sí,0.8635265700483092
VISTUSERTIB (BRD:BRD-K99113996-001-02-0),VISTUSERTIB,15.0,15.0,-0.028571428571428564,0.9194899083821858,0.9785339457396024,4.0,3.0,0.7369864168558349,0.7163615145865281,0.0206249022693068,0.6285714285714286,Sí,0.8921658986175115
VLX-600 (BRD:BRD-K89053832-001-01-0),VLX-600,17.0,17.0,0.4852941176470589,0.048308194284258345,0.3525300458925629,4.0,4.0,0.827245498452311,0.73049469493783,0.09675080351448095,0.11428571428571428,Sí,0.42448979591836733
VOLASERTIB (BRD:BRD-K69776681-001-03-8),VOLASERTIB,11.0,11.0,0.5181818181818182,0.1024915397909638,0.466494998120727,,,,,,,,
VORELOXIN (BRD:BRD-K23677682-003-01-2),VORELOXIN,18.0,18.0,0.20123839009287925,0.42328766928815764,0.7784837999874641,,,,,,,,
VORINOSTAT (BRD:BRD-K81418486-001-44-2),VORINOSTAT,19.0,19.0,0.11754385964912278,0.631764158507994,0.8680420365534922,4.0,5.0,0.9207422740668163,0.8703322912044589,0.05040998286235743,0.4126984126984127,Sí,0.7268978084688055
VTP-27999 (BRD:BRD-K81694556-003-01-9),VTP-27999,16.0,16.0,-0.011764705882352941,0.9655081698956275,0.9917954842683878,,,,,,,,
VU0238429 (BRD:BRD-K24187789-001-01-7),VU0238429,21.0,21.0,-0.08311688311688312,0.7202033241160488,0.9197616372409537,4.0,5.0,0.8202344112112445,0.775155085321406,0.04507932588983854,0.4126984126984127,Sí,0.7268978084688055
VU0364770 (BRD:BRD-K66527818-001-02-6),VU0364770,16.0,16.0,0.07647058823529412,0.778340980960703,0.9382723639905493,,,,,,,,
VX-765 (BRD:BRD-K26712974-001-01-5),VX-765,14.0,14.0,0.47252747252747257,0.0879674246125423,0.4388431408636997,3.0,4.0,0.987702524614251,0.858499545731952,0.12920297888229904,0.05714285714285714,Sí,0.38228905597326646
WAY-170523 (BRD:BRD-K36198571-001-02-0),WAY-170523,19.0,19.0,-0.3175438596491228,0.18524679262954077,0.604994430854705,5.0,4.0,0.844423010386539,0.8802505434081616,-0.03582753302162256,0.2857142857142857,Sí,0.6838015540944411
WAY-600 (BRD:BRD-K85920262-001-02-1),WAY-600,18.0,18.0,-0.4716202270381837,0.048168976789553265,0.3525300458925629,5.0,4.0,0.793864904928453,0.8660616186378496,-0.07219671370939662,0.06349206349206349,Sí,0.38228905597326646
WP1066 (BRD:BRD-K05445342-001-05-3),WP1066,22.0,22.0,-0.17108977978543197,0.4464902890766695,0.780776068598229,5.0,5.0,0.756312445679561,0.774012108875336,-0.017699663195774984,0.30952380952380953,Sí,0.7081904761904761
WP1130 (BRD:BRD-K43644456-001-04-0),WP1130,22.0,22.0,0.6442687747035574,0.0012113881267314152,0.09724142871853086,5.0,5.0,0.796624469247416,0.698229436110131,0.09839503313728504,0.031746031746031744,Sí,0.38228905597326646
WYE-125132 (BRD:BRD-A45498368-001-07-1),WYE-125132,19.0,19.0,-0.1456140350877193,0.5519696732095334,0.8343473658608532,5.0,4.0,0.730599633631029,0.7055363382027785,0.025063295428250476,0.9047619047619049,Sí,1.0
WYE-354 (BRD:BRD-K77008974-001-03-2),WYE-354,19.0,19.0,-0.23508771929824557,0.33263189836380036,0.7346111921701703,5.0,5.0,0.843834723912661,0.889795049291205,-0.045960325378544,0.6904761904761905,Sí,0.9268518518518518
WZ-3146 (BRD:BRD-K73293050-001-03-1),WZ-3146,18.0,18.0,0.2961816305469556,0.23271685741068446,0.6595505708441295,4.0,4.0,0.842177447381261,0.792198853366628,0.049978594014633004,0.2,Sí,0.5691542288557214
WZ-4002 (BRD:BRD-K72420232-001-12-3),WZ-4002,12.0,12.0,0.09090909090909093,0.7787253962454419,0.9382723639905493,3.0,3.0,0.932626800411023,0.927417560205216,0.005209240205806931,1.0,Sí,1.0
WZ8040 (BRD:BRD-K81728688-001-04-4),WZ8040,19.0,19.0,-0.5350877192982456,0.018239096545756575,0.2477711115369701,4.0,4.0,0.8412554945657945,0.9207083713613584,-0.0794528767955639,0.11428571428571428,Sí,0.42448979591836733
XANOMELINE (BRD:BRD-K72815923-034-01-2),XANOMELINE,20.0,20.0,0.19849624060150375,0.4015036070038972,0.7734882591591963,3.0,5.0,0.832425813647571,0.82753997696266,0.004885836684910938,0.7857142857142857,Sí,0.9834323226008127
XILOBAM (BRD:BRD-K79633074-001-01-8),XILOBAM,14.0,14.0,0.3494505494505495,0.22068999774644735,0.6474062060136645,3.0,4.0,0.894467541799216,0.8496133154859105,0.04485422631330549,0.22857142857142856,Sí,0.5889317889317889
XL-647 (BRD:BRD-K03765900-001-01-9),XL-647,22.0,22.0,-0.3156408808582722,0.15244364055052628,0.5677037801887282,5.0,5.0,0.7219965063494845,0.8824142365993136,-0.16041773024982908,0.15079365079365079,Sí,0.5291654494108482
XL388 (BRD:BRD-K03549949-001-01-0),XL388,17.0,17.0,-0.3382352941176471,0.18421188285210155,0.604994430854705,3.0,4.0,0.783560337791784,0.784111425550758,-0.0005510877589739449,0.8571428571428571,Sí,1.0
XL888 (BRD:BRD-A03506276-001-01-5),XL888,21.0,21.0,0.1922077922077922,0.4038885272768977,0.7734882591591963,5.0,4.0,0.61569637169961,0.581442870999249,0.03425350070036104,0.7301587301587302,Sí,0.9301799413157988
Y-27632 (BRD:BRD-K44084986-300-08-4),Y-27632,15.0,15.0,0.2571428571428571,0.3548603636506092,0.7508135123045486,3.0,4.0,0.888416232686072,0.8552481436484025,0.033168089037669435,0.4,Sí,0.7268978084688055
YM 201636 (BRD:BRD-K48488978-001-05-3),YM 201636,17.0,17.0,0.49509803921568635,0.04331441650993542,0.3525300458925629,3.0,3.0,0.947114731922182,0.899262890640726,0.04785184128145603,0.2,Sí,0.5691542288557214
YO-01027 (BRD:BRD-K04622161-001-02-3),YO-01027,11.0,11.0,0.09090909090909091,0.7903727377532903,0.9402289225394803,,,,,,,,
